season,round,circuitId,raceName,date,driverId,constructorId,grid,position,points,status,is_winner,positions_gained,driver_form_points,driver_form_position,avg_positions_gained,constructor_form_points
2023,14,Monza,Italian Grand Prix,2023-09-03,STR,Aston Martin,20,16,0.0,Finished,0,4,1.0,11.666666666666666,0.6666666666666666,28.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,STR,Aston Martin,0,0,0.0,Withdrew,0,0,1.0,12.333333333333334,2.6666666666666665,24.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,SAI,Ferrari,1,1,25.0,Finished,1,0,29.0,5.333333333333333,0.6666666666666666,47.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,RUS,Mercedes,2,16,0.0,Retired,0,-14,18.0,9.333333333333334,-1.0,46.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,LEC,Ferrari,3,4,12.0,Finished,0,-1,18.0,10.0,-4.0,47.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,NOR,McLaren,4,2,18.0,Finished,0,2,28.0,5.666666666666667,-1.0,40.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,HAM,Mercedes,5,3,16.0,Finished,0,2,28.0,5.333333333333333,2.0,46.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,MAG,Haas F1 Team,6,10,1.0,Finished,0,-4,0.0,17.0,-4.333333333333333,0.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,ALO,Aston Martin,7,15,0.0,Finished,0,-8,23.0,6.666666666666667,1.0,24.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,OCO,Alpine,8,18,0.0,Retired,0,-10,1.0,16.0,-0.6666666666666666,16.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,HUL,Haas F1 Team,9,13,0.0,Finished,0,-4,0.0,14.333333333333334,-2.0,0.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,LAW,AlphaTauri,10,9,2.0,Finished,0,1,0.0,12.0,3.5,0.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,VER,Red Bull Racing,11,5,10.0,Finished,0,6,76.0,1.0,0.6666666666666666,121.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,GAS,Alpine,12,6,8.0,Finished,0,6,15.0,12.666666666666666,2.0,16.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,PER,Red Bull Racing,13,8,4.0,Finished,0,5,45.0,3.0,4.0,121.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,ALB,Williams,14,11,0.0,Finished,0,3,10.0,8.666666666666666,0.0,10.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,TSU,AlphaTauri,15,19,0.0,Retired,0,-4,0.0,16.666666666666668,-1.6666666666666667,0.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,BOT,Alfa Romeo,16,17,0.0,Retired,0,-1,1.0,12.0,1.0,1.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,PIA,McLaren,17,7,6.0,Finished,0,10,12.0,8.666666666666666,-2.3333333333333335,40.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,SAR,Williams,18,14,0.0,Finished,0,4,0.0,17.0,-2.0,10.0
2023,15,Marina Bay,Singapore Grand Prix,2023-09-17,ZHO,Alfa Romeo,19,12,0.0,Finished,0,7,0.0,16.0,-4.0,1.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,VER,Red Bull Racing,1,1,26.0,Finished,1,0,60.0,2.3333333333333335,2.3333333333333335,94.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,PIA,McLaren,2,3,15.0,Finished,0,-1,8.0,9.333333333333334,1.3333333333333333,36.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,NOR,McLaren,3,2,18.0,Finished,0,1,28.0,5.666666666666667,-0.6666666666666666,36.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,LEC,Ferrari,4,4,12.0,Finished,0,0,24.0,9.0,-4.0,74.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,PER,Red Bull Racing,5,19,0.0,Retired,0,-14,34.0,4.666666666666667,3.6666666666666665,94.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,SAI,Ferrari,6,6,8.0,Finished,0,0,50.0,3.0,-0.3333333333333333,74.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,HAM,Mercedes,7,5,10.0,Finished,0,2,32.0,5.0,3.6666666666666665,42.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,RUS,Mercedes,8,7,6.0,Finished,0,1,10.0,12.666666666666666,-9.666666666666666,42.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,TSU,AlphaTauri,9,12,0.0,Lapped,0,-3,0.0,18.0,-3.6666666666666665,2.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,ALO,Aston Martin,10,8,4.0,Finished,0,2,21.0,8.666666666666666,-1.3333333333333333,21.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,LAW,AlphaTauri,11,11,0.0,Lapped,0,0,2.0,11.0,2.6666666666666665,2.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,GAS,Alpine,12,10,1.0,Finished,0,2,23.0,8.0,5.666666666666667,24.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,ALB,Williams,13,16,0.0,Retired,0,-3,10.0,8.666666666666666,-0.6666666666666666,10.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,OCO,Alpine,14,9,2.0,Finished,0,5,1.0,15.666666666666666,-1.6666666666666667,24.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,MAG,Haas F1 Team,15,15,0.0,Lapped,0,0,1.0,14.666666666666666,-6.333333333333333,1.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,BOT,Alfa Romeo,16,20,0.0,Retired,0,-4,1.0,13.666666666666666,2.3333333333333335,1.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,STR,Aston Martin,17,18,0.0,Retired,0,-1,0.0,9.0,1.3333333333333333,21.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,HUL,Haas F1 Team,18,14,0.0,Lapped,0,4,0.0,14.0,-2.0,1.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,ZHO,Alfa Romeo,19,13,0.0,Lapped,0,6,0.0,14.666666666666666,2.0,1.0
2023,16,Suzuka,Japanese Grand Prix,2023-09-24,SAR,Williams,20,17,0.0,Retired,0,3,0.0,15.666666666666666,-1.3333333333333333,10.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,STR,Aston Martin,0,17,0.0,Collision damage,0,-17,0.0,11.333333333333334,1.0,6.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,LEC,Ferrari,1,3,15.0,Finished,0,-2,36.0,4.0,-0.6666666666666666,84.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,SAI,Ferrari,2,4,12.0,Finished,0,-2,48.0,3.3333333333333335,-0.6666666666666666,84.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,VER,Red Bull Racing,3,1,25.0,Finished,1,2,61.0,2.3333333333333335,2.3333333333333335,83.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,RIC,AlphaTauri,4,7,6.0,Finished,0,-3,8.0,9.666666666666666,2.6666666666666665,2.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,PER,Red Bull Racing,5,20,0.0,Collision damage,0,-15,22.0,9.666666666666666,-2.0,83.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,HAM,Mercedes,6,2,19.0,Finished,0,4,34.0,4.666666666666667,2.0,50.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,PIA,McLaren,7,8,4.0,Finished,0,-1,21.0,7.333333333333333,1.3333333333333333,61.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,RUS,Mercedes,8,6,8.0,Finished,0,2,16.0,9.333333333333334,-4.666666666666667,50.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,BOT,Alfa Romeo,9,15,0.0,Finished,0,-6,1.0,15.666666666666666,-0.3333333333333333,1.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,ZHO,Alfa Romeo,10,14,0.0,Finished,0,-4,0.0,13.0,5.0,1.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,GAS,Alpine,11,11,0.0,Finished,0,0,9.0,10.333333333333334,3.3333333333333335,11.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,HUL,Haas F1 Team,12,13,0.0,Finished,0,-1,0.0,14.666666666666666,-1.3333333333333333,1.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,ALO,Aston Martin,13,18,0.0,Withdrew,0,-5,6.0,10.666666666666666,-1.6666666666666667,6.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,ALB,Williams,14,9,2.0,Finished,0,5,6.0,11.333333333333334,-0.3333333333333333,6.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,OCO,Alpine,15,10,1.0,Finished,0,5,2.0,15.333333333333334,-2.0,11.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,MAG,Haas F1 Team,16,19,0.0,Accident,0,-3,1.0,14.333333333333334,-1.0,1.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,NOR,McLaren,17,5,10.0,Finished,0,12,40.0,4.0,1.3333333333333333,61.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,TSU,AlphaTauri,18,12,0.0,Finished,0,6,0.0,17.0,-5.333333333333333,2.0
2023,19,Mexico City,Mexico City Grand Prix,2023-10-29,SAR,Williams,19,16,0.0,Retired,0,3,0.0,14.666666666666666,3.0,6.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,LEC,Ferrari,1,2,18.0,Finished,0,-1,39.0,3.6666666666666665,-1.0,84.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,VER,Red Bull Racing,2,1,25.0,Finished,1,1,61.0,2.3333333333333335,2.6666666666666665,65.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,RUS,Mercedes,3,8,4.0,Finished,0,-5,14.0,9.666666666666666,-3.6666666666666665,59.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,GAS,Alpine,4,11,0.0,Finished,0,-7,9.0,9.0,2.6666666666666665,12.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,ALB,Williams,5,12,0.0,Finished,0,-7,2.0,12.0,1.6666666666666667,2.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,SAR,Williams,6,16,0.0,Finished,0,-10,0.0,15.666666666666666,3.3333333333333335,2.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,BOT,Alfa Romeo,7,17,0.0,Finished,0,-10,0.0,17.333333333333332,-3.6666666666666665,0.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,MAG,Haas F1 Team,8,13,0.0,Finished,0,-5,1.0,14.666666666666666,-2.3333333333333335,1.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,ALO,Aston Martin,9,9,2.0,Finished,0,0,4.0,13.666666666666666,-3.6666666666666665,4.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,HAM,Mercedes,10,7,6.0,Finished,0,3,45.0,3.3333333333333335,2.6666666666666665,59.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,PER,Red Bull Racing,11,3,15.0,Finished,0,8,4.0,15.666666666666666,-8.0,65.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,SAI,Ferrari,12,6,8.0,Finished,0,6,45.0,3.6666666666666665,-0.6666666666666666,84.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,HUL,Haas F1 Team,13,19,0.0,Retired,0,-6,0.0,13.333333333333334,-0.3333333333333333,1.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,RIC,AlphaTauri,14,14,0.0,Finished,0,0,8.0,9.666666666666666,0.3333333333333333,8.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,NOR,McLaren,15,20,0.0,Retired,0,-5,46.0,3.0,5.0,71.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,OCO,Alpine,16,4,12.0,Finished,0,12,3.0,12.333333333333334,0.0,12.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,ZHO,Alfa Romeo,17,15,0.0,Finished,0,2,0.0,13.0,3.0,0.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,PIA,McLaren,18,10,2.0,Finished,0,8,25.0,6.0,2.6666666666666665,71.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,STR,Aston Martin,19,5,10.0,Finished,0,14,0.0,11.666666666666666,-6.0,4.0
2023,21,Las Vegas,Las Vegas Grand Prix,2023-11-18,TSU,AlphaTauri,20,18,0.0,Retired,0,2,0.0,14.333333333333334,-0.3333333333333333,8.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,VER,Red Bull Racing,1,1,26.0,Finished,1,0,76.0,1.0,1.0,91.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,LEC,Ferrari,2,2,18.0,Finished,0,0,45.0,3.0,-1.0,73.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,PIA,McLaren,3,6,8.0,Finished,0,-3,21.0,7.0,2.0,49.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,RUS,Mercedes,4,3,15.0,Finished,0,1,18.0,7.0,-0.6666666666666666,53.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,NOR,McLaren,5,5,10.0,Finished,0,0,28.0,9.0,2.6666666666666665,49.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,TSU,AlphaTauri,6,8,4.0,Finished,0,-2,0.0,14.0,1.6666666666666667,6.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,ALO,Aston Martin,7,7,6.0,Finished,0,0,6.0,11.666666666666666,-1.0,16.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,HUL,Haas F1 Team,8,15,0.0,Finished,0,-7,0.0,15.333333333333334,-1.0,0.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,PER,Red Bull Racing,9,4,12.0,Finished,0,5,15.0,14.0,-7.0,91.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,GAS,Alpine,10,13,0.0,Finished,0,-3,1.0,10.666666666666666,-1.6666666666666667,16.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,HAM,Mercedes,11,9,2.0,Finished,0,2,35.0,4.666666666666667,3.0,53.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,OCO,Alpine,12,12,0.0,Finished,0,0,15.0,7.666666666666667,7.333333333333333,16.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,STR,Aston Martin,13,10,1.0,Finished,0,3,10.0,13.333333333333334,-1.3333333333333333,16.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,ALB,Williams,14,14,0.0,Finished,0,0,2.0,12.333333333333334,-1.6666666666666667,2.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,RIC,AlphaTauri,15,11,0.0,Finished,0,4,6.0,11.333333333333334,-1.0,6.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,SAI,Ferrari,16,18,0.0,Retired,0,-2,28.0,5.333333333333333,1.3333333333333333,73.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,MAG,Haas F1 Team,17,20,0.0,Lapped,0,-3,0.0,15.666666666666666,-2.6666666666666665,0.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,BOT,Alfa Romeo,18,19,0.0,Lapped,0,-1,0.0,17.333333333333332,-6.666666666666667,0.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,ZHO,Alfa Romeo,19,17,0.0,Finished,0,2,0.0,14.0,1.3333333333333333,0.0
2023,22,Yas Island,Abu Dhabi Grand Prix,2023-11-26,SAR,Williams,20,16,0.0,Finished,0,4,0.0,16.333333333333332,-1.3333333333333333,2.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,VER,Red Bull Racing,1,1,26.0,Finished,1,0,76.0,1.0,1.0,103.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,LEC,Ferrari,2,4,12.0,Finished,0,-2,51.0,2.3333333333333335,-1.0,71.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,RUS,Mercedes,3,5,10.0,Finished,0,-2,27.0,5.666666666666667,-0.6666666666666666,54.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,SAI,Ferrari,4,3,15.0,Finished,0,1,20.0,9.333333333333334,0.6666666666666666,71.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,PER,Red Bull Racing,5,2,18.0,Finished,0,3,27.0,9.0,-0.6666666666666666,103.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,ALO,Aston Martin,6,9,2.0,Finished,0,-3,8.0,11.333333333333334,-1.6666666666666667,19.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,NOR,McLaren,7,6,8.0,Finished,0,1,20.0,10.0,2.3333333333333335,34.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,PIA,McLaren,8,8,4.0,Finished,0,0,14.0,8.0,1.3333333333333333,34.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,HAM,Mercedes,9,7,6.0,Finished,0,2,27.0,6.0,3.0,54.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,HUL,Haas F1 Team,10,16,0.0,Lapped,0,-6,0.0,15.666666666666666,-4.666666666666667,0.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,TSU,RB,11,14,0.0,Lapped,0,-3,4.0,12.666666666666666,2.0,0.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,STR,Aston Martin,12,10,1.0,Finished,0,2,11.0,10.666666666666666,0.0,19.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,ALB,Williams,13,15,0.0,Lapped,0,-2,2.0,11.666666666666666,-0.6666666666666666,2.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,RIC,RB,14,13,0.0,Lapped,0,1,6.0,10.666666666666666,0.3333333333333333,0.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,MAG,Haas F1 Team,15,12,0.0,Lapped,0,3,0.0,17.333333333333332,-3.6666666666666665,0.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,BOT,Kick Sauber,16,19,0.0,Lapped,0,-3,0.0,17.0,-5.666666666666667,0.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,ZHO,Kick Sauber,17,11,0.0,Lapped,0,6,0.0,15.333333333333334,0.0,0.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,SAR,Williams,18,20,0.0,Lapped,0,-2,0.0,16.0,-1.0,2.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,OCO,Alpine,19,17,0.0,Lapped,0,2,13.0,8.666666666666666,5.666666666666667,13.0
2024,1,Sakhir,Bahrain Grand Prix,2024-03-02,GAS,Alpine,20,18,0.0,Lapped,0,2,0.0,11.666666666666666,-3.3333333333333335,13.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,VER,Red Bull Racing,1,1,25.0,Finished,1,0,77.0,1.0,0.3333333333333333,122.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,LEC,Ferrari,2,3,16.0,Finished,0,-1,48.0,2.6666666666666665,-1.0,71.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,PER,Red Bull Racing,3,2,18.0,Finished,0,1,45.0,3.0,5.333333333333333,122.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,ALO,Aston Martin,4,5,10.0,Finished,0,-1,10.0,8.333333333333334,-1.0,22.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,PIA,McLaren,5,4,12.0,Finished,0,1,14.0,8.0,1.6666666666666667,32.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,NOR,McLaren,6,8,4.0,Finished,0,-2,18.0,10.333333333333334,-1.3333333333333333,32.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,RUS,Mercedes,7,6,8.0,Finished,0,1,29.0,5.333333333333333,-2.0,43.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,HAM,Mercedes,8,9,2.0,Finished,0,-1,14.0,7.666666666666667,2.3333333333333335,43.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,TSU,RB,9,15,0.0,Lapped,0,-6,4.0,13.333333333333334,-1.0,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,STR,Aston Martin,10,19,0.0,Retired,0,-9,12.0,8.333333333333334,6.333333333333333,22.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,BEA,Ferrari,11,7,6.0,Finished,0,4,0.0,0.0,0.0,71.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,ALB,Williams,12,11,0.0,Finished,0,1,0.0,13.666666666666666,-3.0,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,MAG,Haas F1 Team,13,12,0.0,Finished,0,1,0.0,15.0,-1.6666666666666667,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,RIC,RB,14,16,0.0,Lapped,0,-2,0.0,12.666666666666666,1.6666666666666667,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,HUL,Haas F1 Team,15,10,1.0,Finished,0,5,0.0,16.666666666666668,-6.333333333333333,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,BOT,Kick Sauber,16,17,0.0,Lapped,0,-1,0.0,18.333333333333332,-4.666666666666667,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,OCO,Alpine,17,13,0.0,Lapped,0,4,12.0,11.0,4.666666666666667,12.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,GAS,Alpine,18,20,0.0,Retired,0,-2,0.0,14.0,-2.6666666666666665,12.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,SAR,Williams,19,14,0.0,Lapped,0,5,0.0,17.333333333333332,-2.6666666666666665,0.0
2024,2,Jeddah,Saudi Arabian Grand Prix,2024-03-09,ZHO,Kick Sauber,20,18,0.0,Lapped,0,2,0.0,14.333333333333334,3.3333333333333335,0.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,VER,Red Bull Racing,1,19,0.0,Retired,0,-18,77.0,1.0,0.0,125.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,SAI,Ferrari,2,1,25.0,Finished,1,1,23.0,9.0,1.6666666666666667,67.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,NOR,McLaren,3,3,15.0,Finished,0,0,22.0,6.333333333333333,-0.3333333333333333,46.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,LEC,Ferrari,4,2,19.0,Finished,0,2,46.0,3.0,-1.0,67.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,PIA,McLaren,5,4,12.0,Finished,0,1,24.0,6.0,-0.6666666666666666,46.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,PER,Red Bull Racing,6,5,10.0,Finished,0,1,48.0,2.6666666666666665,3.0,125.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,RUS,Mercedes,7,17,0.0,Retired,0,-10,33.0,4.666666666666667,0.0,43.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,TSU,RB,8,7,6.0,Finished,0,1,4.0,12.333333333333334,-3.6666666666666665,0.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,STR,Aston Martin,9,6,8.0,Finished,0,3,2.0,13.0,-1.3333333333333333,20.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,ALO,Aston Martin,10,8,4.0,Finished,0,2,18.0,7.0,-1.3333333333333333,20.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,HAM,Mercedes,11,18,0.0,Retired,0,-7,10.0,8.333333333333334,1.0,43.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,ALB,Williams,12,11,0.0,Lapped,0,1,0.0,13.333333333333334,-0.3333333333333333,0.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,BOT,Kick Sauber,13,14,0.0,Lapped,0,-1,0.0,18.333333333333332,-1.6666666666666667,0.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,MAG,Haas F1 Team,14,10,1.0,Lapped,0,4,0.0,14.666666666666666,0.3333333333333333,1.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,OCO,Alpine,15,16,0.0,Lapped,0,-1,0.0,14.0,2.0,0.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,HUL,Haas F1 Team,16,9,2.0,Finished,0,7,1.0,13.666666666666666,-2.6666666666666665,1.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,GAS,Alpine,17,13,0.0,Lapped,0,4,0.0,17.0,-1.0,0.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,RIC,RB,18,12,0.0,Lapped,0,6,0.0,13.333333333333334,1.0,0.0
2024,3,Melbourne,Australian Grand Prix,2024-03-24,ZHO,Kick Sauber,19,15,0.0,Lapped,0,4,0.0,15.333333333333334,3.3333333333333335,0.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,VER,Red Bull Racing,1,1,26.0,Finished,1,0,51.0,7.0,-6.0,97.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,PER,Red Bull Racing,2,2,18.0,Finished,0,0,46.0,3.0,1.6666666666666667,97.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,NOR,McLaren,3,5,10.0,Finished,0,-2,27.0,5.666666666666667,-0.3333333333333333,55.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,SAI,Ferrari,4,3,15.0,Finished,0,1,40.0,7.333333333333333,0.0,93.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,ALO,Aston Martin,5,6,8.0,Finished,0,-1,16.0,7.333333333333333,-0.6666666666666666,25.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,PIA,McLaren,6,8,4.0,Finished,0,-2,28.0,5.333333333333333,0.6666666666666666,55.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,HAM,Mercedes,7,9,2.0,Finished,0,-2,8.0,11.333333333333334,-2.0,26.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,LEC,Ferrari,8,4,12.0,Finished,0,4,47.0,3.0,-0.3333333333333333,93.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,RUS,Mercedes,9,7,6.0,Finished,0,2,18.0,9.333333333333334,-3.6666666666666665,26.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,TSU,RB,10,10,1.0,Lapped,0,0,6.0,12.0,-2.6666666666666665,6.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,RIC,RB,11,19,0.0,Retired,0,-8,0.0,13.666666666666666,1.6666666666666667,6.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,HUL,Haas F1 Team,12,11,0.0,Lapped,0,1,3.0,11.666666666666666,2.0,4.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,BOT,Kick Sauber,13,14,0.0,Lapped,0,-1,0.0,16.666666666666668,-1.6666666666666667,0.0
2024,4,Suzuka,Japanese Grand Prix,2024-04-07,ALB,Williams,14,20,0.0,Retired,0,-6,0.0,12.333333333333334,0.0,0.0
